time,weathercode,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,shortwave_radiation_sum,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,et0_fao_evapotranspiration,latitude,longitude,elevation,country,city
1/1/2010,2,29.7,23,26.3,34.3,25.7,30.2,2010-01-01T00:50,2010-01-01T12:36,20.92,0,0,0,0,11.7,27.4,20,4.35,6.5,80,10,Sri Lanka,Bentota
1/2/2010,51,29.3,24.1,26.2,33.6,27.7,30.4,2010-01-02T00:51,2010-01-02T12:36,17.71,0.1,0.1,0,1,13,27,24,3.62,6.5,80,10,Sri Lanka,Bentota
1/3/2010,51,29.2,23.7,25.9,34.2,27.4,30.1,2010-01-03T00:51,2010-01-03T12:37,17.76,0.6,0.6,0,3,12.3,27.4,16,3.54,6.5,80,10,Sri Lanka,Bentota
1/4/2010,2,28.7,22.5,25.6,31.6,24.3,28.3,2010-01-04T00:52,2010-01-04T12:37,16.5,0,0,0,0,17,34.6,356,3.74,6.5,80,10,Sri Lanka,Bentota
1/5/2010,1,28.1,22,25,29.7,24,26.8,2010-01-05T00:52,2010-01-05T12:38,23.61,0,0,0,0,18.7,37.1,355,5.05,6.5,80,10,Sri Lanka,Bentota
1/6/2010,2,28.6,22.4,25.4,31.2,24.6,27.5,2010-01-06T00:52,2010-01-06T12:38,21.48,0,0,0,0,17.1,32,12,4.76,6.5,80,10,Sri Lanka,Bentota
1/7/2010,3,28.9,23,26.1,33.6,25.8,29.2,2010-01-07T00:53,2010-01-07T12:39,19.38,0,0,0,0,13.5,25.6,10,4.28,6.5,80,10,Sri Lanka,Bentota
1/8/2010,53,28.5,24,26,32.3,27.2,30,2010-01-08T00:53,2010-01-08T12:39,13,0.8,0.8,0,3,13,24.8,10,2.87,6.5,80,10,Sri Lanka,Bentota
1/9/2010,61,28.9,24.3,26.4,34.6,28.8,31.3,2010-01-09T00:53,2010-01-09T12:40,16.89,3.2,3.2,0,5,11.5,31.7,164,3.38,6.5,80,10,Sri Lanka,Bentota
1/10/2010,51,30,23.4,26.4,35.8,27.9,31.4,2010-01-10T00:54,2010-01-10T12:40,20.52,0.1,0.1,0,1,6.9,18.4,26,4.16,6.5,80,10,Sri Lanka,Bentota
1/11/2010,51,29.1,22.8,25.9,35.6,27.2,31.2,2010-01-11T00:54,2010-01-11T12:41,19.88,0.7,0.7,0,5,6.4,18.4,182,3.94,6.5,80,10,Sri Lanka,Bentota
1/12/2010,63,29,23.2,25.9,35.6,28,31.1,2010-01-12T00:54,2010-01-12T12:41,19.56,6.8,6.8,0,4,11.2,26.6,25,3.83,6.5,80,10,Sri Lanka,Bentota
1/13/2010,63,29,23.1,25.7,36.1,27.7,30.9,2010-01-13T00:55,2010-01-13T12:41,18.41,4.8,4.8,0,10,7.6,24.1,149,3.67,6.5,80,10,Sri Lanka,Bentota
1/14/2010,63,29.5,22.6,25.6,36.4,26.9,30.9,2010-01-14T00:55,2010-01-14T12:42,19.46,5.7,5.7,0,4,10.2,26.6,133,3.84,6.5,80,10,Sri Lanka,Bentota
1/15/2010,1,29.4,22.4,26.2,34.9,26.4,30.5,2010-01-15T00:55,2010-01-15T12:42,21.05,0,0,0,0,12.4,24.8,22,4.23,6.5,80,10,Sri Lanka,Bentota
1/16/2010,53,29.6,23.5,26.1,35.1,26.5,30.4,2010-01-16T00:55,2010-01-16T12:43,19.46,3.3,3.3,0,4,10.8,28.1,25,3.94,6.5,80,10,Sri Lanka,Bentota
1/17/2010,61,29.3,23.8,26,33.7,27.5,30.1,2010-01-17T00:56,2010-01-17T12:43,16.88,2.7,2.7,0,4,14.2,32,19,3.4,6.5,80,10,Sri Lanka,Bentota
1/18/2010,61,28.3,23.9,25.6,33.5,27.9,30.1,2010-01-18T00:56,2010-01-18T12:44,15.79,4.5,4.5,0,5,9.8,24.1,23,3.16,6.5,80,10,Sri Lanka,Bentota
1/19/2010,63,28.9,23.8,25.8,36.8,27.6,30.6,2010-01-19T00:56,2010-01-19T12:44,19.4,4.9,4.9,0,5,9.4,25.9,39,3.82,6.5,80,10,Sri Lanka,Bentota
1/20/2010,1,29.6,23.7,26.3,35.3,27.1,30.7,2010-01-20T00:56,2010-01-20T12:45,22.72,0,0,0,0,11.2,23.8,25,4.52,6.5,80,10,Sri Lanka,Bentota
1/21/2010,0,30.4,23.4,26.4,34.1,26.4,29.8,2010-01-21T00:56,2010-01-21T12:45,23.56,0,0,0,0,14.9,32,16,4.97,6.5,80,10,Sri Lanka,Bentota
1/22/2010,0,30.4,22.9,26.3,33.9,25.5,29.8,2010-01-22T00:57,2010-01-22T12:45,24.28,0,0,0,0,13.8,31,9,4.97,6.5,80,10,Sri Lanka,Bentota
1/23/2010,1,29,22.6,25.6,33.1,24.6,29.2,2010-01-23T00:57,2010-01-23T12:46,23.34,0,0,0,0,13.7,29.9,10,4.59,6.5,80,10,Sri Lanka,Bentota
1/24/2010,3,28.4,23.1,25.9,33.5,26.6,29.9,2010-01-24T00:57,2010-01-24T12:46,19.96,0,0,0,0,9,19.1,316,4.04,6.5,80,10,Sri Lanka,Bentota
1/25/2010,3,29.9,23.6,26.4,34.3,27.6,30.8,2010-01-25T00:57,2010-01-25T12:46,19.63,0,0,0,0,10.1,25.6,13,4,6.5,80,10,Sri Lanka,Bentota
1/26/2010,1,29.7,23.8,26.5,36.3,28.2,31.7,2010-01-26T00:57,2010-01-26T12:47,23.35,0,0,0,0,7.9,20.5,4,4.64,6.5,80,10,Sri Lanka,Bentota
1/27/2010,51,29.6,23.6,26.4,36.2,28,31.5,2010-01-27T00:57,2010-01-27T12:47,20.57,0.2,0.2,0,2,9.4,23,30,4.07,6.5,80,10,Sri Lanka,Bentota
1/28/2010,51,30.5,23.5,27,35.6,27.5,31.5,2010-01-28T00:57,2010-01-28T12:47,20.12,0.1,0.1,0,1,14.3,29.9,20,4.24,6.5,80,10,Sri Lanka,Bentota
1/29/2010,3,30.9,24.2,27.2,35.7,27,30.9,2010-01-29T00:57,2010-01-29T12:48,20.67,0,0,0,0,14.2,32.4,22,4.62,6.5,80,10,Sri Lanka,Bentota
1/30/2010,65,29.2,22.8,25.4,32.8,26,28.7,2010-01-30T00:57,2010-01-30T12:48,10.81,48.9,48.9,0,11,15.5,33.8,19,2.61,6.5,80,10,Sri Lanka,Bentota
1/31/2010,61,29.4,23.7,26.1,36.4,26.2,30.5,2010-01-31T00:57,2010-01-31T12:48,20.33,3.8,3.8,0,5,11.5,25.9,18,4.13,6.5,80,10,Sri Lanka,Bentota
2/1/2010,63,29,23.9,25.5,36.4,28.1,30.4,2010-02-01T00:57,2010-02-01T12:49,16.56,17.1,17.1,0,8,11.6,25.9,41,3.36,6.5,80,10,Sri Lanka,Bentota
2/2/2010,63,29.6,24.1,26.1,36.5,28.3,31.1,2010-02-02T00:57,2010-02-02T12:49,19.52,10.4,10.4,0,11,10.1,26.6,22,3.87,6.5,80,10,Sri Lanka,Bentota
2/3/2010,2,30.5,24,26.7,34.8,27.9,31.1,2010-02-03T00:57,2010-02-03T12:49,22.63,0,0,0,0,14.8,32.4,11,4.46,6.5,80,10,Sri Lanka,Bentota
2/4/2010,2,30,23.9,26.6,36.1,27.4,31.1,2010-02-04T00:57,2010-02-04T12:49,22.04,0,0,0,0,11.3,22.7,356,4.5,6.5,80,10,Sri Lanka,Bentota
2/5/2010,1,30,24.1,26.9,35,26.9,31,2010-02-05T00:57,2010-02-05T12:50,22.9,0,0,0,0,14.2,25.9,3,4.73,6.5,80,10,Sri Lanka,Bentota
2/6/2010,2,30,23.6,26.7,35.9,26.2,31,2010-02-06T00:57,2010-02-06T12:50,23.62,0,0,0,0,12.8,24.5,18,4.85,6.5,80,10,Sri Lanka,Bentota
2/7/2010,2,29.9,23.9,26.6,34.4,25.5,29.8,2010-02-07T00:57,2010-02-07T12:50,20.43,0,0,0,0,15,25.9,14,4.73,6.5,80,10,Sri Lanka,Bentota
2/8/2010,3,30.7,23.3,26.8,34.5,24.8,30.3,2010-02-08T00:57,2010-02-08T12:50,22.94,0,0,0,0,14.2,28.8,12,4.85,6.5,80,10,Sri Lanka,Bentota
2/9/2010,53,27.5,24.4,26.1,32.6,28.6,30.9,2010-02-09T00:57,2010-02-09T12:50,8.65,1.1,1.1,0,3,9.2,18.4,311,1.91,6.5,80,10,Sri Lanka,Bentota
2/10/2010,55,29.7,24.9,27.1,36.1,30.1,32.4,2010-02-10T00:57,2010-02-10T12:51,19.84,2,2,0,5,12,27,337,4.07,6.5,80,10,Sri Lanka,Bentota
2/11/2010,51,28.5,24.4,26.3,34.5,29.7,31.9,2010-02-11T00:57,2010-02-11T12:51,11.41,0.7,0.7,0,4,9.3,20.5,23,2.45,6.5,80,10,Sri Lanka,Bentota
2/12/2010,51,28.5,24.8,26.6,33.3,30,31.8,2010-02-12T00:57,2010-02-12T12:51,10.23,0.7,0.7,0,3,10.5,25.9,20,2.21,6.5,80,10,Sri Lanka,Bentota
2/13/2010,61,29.4,24.3,26.4,36.5,29.2,31.8,2010-02-13T00:56,2010-02-13T12:51,18.43,3.6,3.6,0,6,9.6,28.4,47,3.68,6.5,80,10,Sri Lanka,Bentota
2/14/2010,1,29.7,24.1,26.7,37.4,28.8,32.2,2010-02-14T00:56,2010-02-14T12:51,22.33,0,0,0,0,9.2,22.3,224,4.47,6.5,80,10,Sri Lanka,Bentota
2/15/2010,51,30.5,23.7,27,37.4,28.3,32.1,2010-02-15T00:56,2010-02-15T12:51,23.54,0.1,0.1,0,1,12.8,25.9,272,4.8,6.5,80,10,Sri Lanka,Bentota
2/16/2010,55,29.5,24.5,26.7,36.2,29.9,32.3,2010-02-16T00:56,2010-02-16T12:51,18.14,2.6,2.6,0,8,5.7,25.6,329,3.68,6.5,80,10,Sri Lanka,Bentota
2/17/2010,63,29.7,24.3,26.8,36.9,29.6,32.5,2010-02-17T00:56,2010-02-17T12:51,17.65,6.8,6.8,0,6,6.3,24.5,208,3.65,6.5,80,10,Sri Lanka,Bentota
2/18/2010,63,29.5,24.9,26.6,36.3,30.4,32.4,2010-02-18T00:55,2010-02-18T12:52,17.77,19.7,19.7,0,8,13.1,27.7,257,3.56,6.5,80,10,Sri Lanka,Bentota
2/19/2010,51,29.6,24.4,27.1,36.4,29.3,32.6,2010-02-19T00:55,2010-02-19T12:52,19.63,0.1,0.1,0,1,8.5,22.7,223,3.99,6.5,80,10,Sri Lanka,Bentota
2/20/2010,51,29.8,25.4,27,35.6,30.2,32.4,2010-02-20T00:55,2010-02-20T12:52,17.11,0.9,0.9,0,6,13.2,25.6,235,3.53,6.5,80,10,Sri Lanka,Bentota
2/21/2010,2,31,24.7,27.5,38.6,29.9,33.2,2010-02-21T00:55,2010-02-21T12:52,24.15,0,0,0,0,10.6,20.2,281,4.99,6.5,80,10,Sri Lanka,Bentota
2/22/2010,3,30.3,23.8,27.2,38.8,28.7,32.8,2010-02-22T00:54,2010-02-22T12:52,24.75,0,0,0,0,15.8,35.6,239,5.05,6.5,80,10,Sri Lanka,Bentota
2/23/2010,51,29.7,24.6,27.1,36.2,29.9,32.3,2010-02-23T00:54,2010-02-23T12:52,21.71,0.3,0.3,0,2,14.2,29.9,262,4.35,6.5,80,10,Sri Lanka,Bentota
2/24/2010,53,29.2,24.4,26.6,34.8,28.4,31.3,2010-02-24T00:54,2010-02-24T12:52,18.25,3.6,3.6,0,13,11.5,25.6,222,3.71,6.5,80,10,Sri Lanka,Bentota
2/25/2010,1,30,23.9,27,36.4,27.8,31.6,2010-02-25T00:53,2010-02-25T12:52,24.78,0,0,0,0,13.4,26.3,187,5.04,6.5,80,10,Sri Lanka,Bentota
2/26/2010,3,29.9,24.8,27.4,36,29.6,32.5,2010-02-26T00:53,2010-02-26T12:52,20.91,0,0,0,0,12.3,26.6,298,4.32,6.5,80,10,Sri Lanka,Bentota
2/27/2010,2,30.7,24.6,27.5,37.4,29.7,32.9,2010-02-27T00:53,2010-02-27T12:52,22.54,0,0,0,0,11,24.1,221,4.66,6.5,80,10,Sri Lanka,Bentota
2/28/2010,51,30.1,24.4,27.3,36.4,29.7,32.6,2010-02-28T00:52,2010-02-28T12:52,21.06,0.1,0.1,0,1,13.4,27,251,4.39,6.5,80,10,Sri Lanka,Bentota
3/1/2010,2,30.5,24.6,27.3,37,29.4,32.3,2010-03-01T00:52,2010-03-01T12:52,24.36,0,0,0,0,13,28.4,248,5.04,6.5,80,10,Sri Lanka,Bentota
3/2/2010,2,30.1,24.8,27.4,36,29.8,32.3,2010-03-02T00:52,2010-03-02T12:52,23.43,0,0,0,0,14.1,30.6,249,4.84,6.5,80,10,Sri Lanka,Bentota
3/3/2010,1,30.6,25.1,27.6,37.3,30.3,32.6,2010-03-03T00:51,2010-03-03T12:52,25.5,0,0,0,0,11.8,26.3,223,5.32,6.5,80,10,Sri Lanka,Bentota
3/4/2010,51,29.5,25.1,27,34.4,29.5,31.6,2010-03-04T00:51,2010-03-04T12:52,20.39,1.7,1.7,0,6,14.6,31.3,214,4.16,6.5,80,10,Sri Lanka,Bentota
3/5/2010,2,30,23.6,26.8,35.3,27.7,31,2010-03-05T00:50,2010-03-05T12:52,25.4,0,0,0,0,14.5,32.4,202,5.23,6.5,80,10,Sri Lanka,Bentota
3/6/2010,3,29.4,23.9,26.7,33.8,28.6,30.5,2010-03-06T00:50,2010-03-06T12:52,21.79,0,0,0,0,13.9,29.5,207,4.65,6.5,80,10,Sri Lanka,Bentota
3/7/2010,3,31.3,24.2,28.1,35.9,28.9,33.1,2010-03-07T00:50,2010-03-07T12:52,19.83,0,0,0,0,15.5,33.8,274,4.33,6.5,80,10,Sri Lanka,Bentota
3/8/2010,51,30.5,25.9,28,36.9,30.9,33.3,2010-03-08T00:49,2010-03-08T12:52,18.48,0.9,0.9,0,6,12.3,23.8,189,4.08,6.5,80,10,Sri Lanka,Bentota
3/9/2010,51,31.4,25.5,28.3,39,30.3,33.5,2010-03-09T00:49,2010-03-09T12:51,22.63,0.1,0.1,0,1,12.9,25.6,198,4.88,6.5,80,10,Sri Lanka,Bentota
3/10/2010,1,32,25.2,28.3,38.3,29.9,33.3,2010-03-10T00:48,2010-03-10T12:51,23.51,0,0,0,0,14.2,31,256,5.15,6.5,80,10,Sri Lanka,Bentota
3/11/2010,51,32.6,25.2,28.9,39.4,29.7,33.8,2010-03-11T00:48,2010-03-11T12:51,25.62,0.2,0.2,0,1,16.3,29.9,266,5.72,6.5,80,10,Sri Lanka,Bentota
3/12/2010,63,32.1,24.3,27.6,39,29.3,32.9,2010-03-12T00:48,2010-03-12T12:51,22.71,6.6,6.6,0,5,11.6,32,224,4.81,6.5,80,10,Sri Lanka,Bentota
3/13/2010,61,31.4,24.4,27.6,39.3,29.5,33.4,2010-03-13T00:47,2010-03-13T12:51,24.35,4.4,4.4,0,6,10.7,29.9,235,5.06,6.5,80,10,Sri Lanka,Bentota
3/14/2010,51,30.7,24.6,27.7,38.4,30.5,33.5,2010-03-14T00:47,2010-03-14T12:51,22.83,1.1,1.1,0,5,10.5,27.7,209,4.7,6.5,80,10,Sri Lanka,Bentota
3/15/2010,51,30.7,24.3,27.6,37.8,29.3,33.2,2010-03-15T00:46,2010-03-15T12:51,22.68,0.2,0.2,0,2,12.6,27.7,220,4.71,6.5,80,10,Sri Lanka,Bentota
3/16/2010,51,30.6,24.6,27.6,37.3,30.1,33.3,2010-03-16T00:46,2010-03-16T12:51,21.26,0.3,0.3,0,3,10,27.7,268,4.37,6.5,80,10,Sri Lanka,Bentota
3/17/2010,2,31.2,23.8,27.8,37.7,28.9,33.1,2010-03-17T00:45,2010-03-17T12:51,23.44,0,0,0,0,13.7,31.7,263,4.96,6.5,80,10,Sri Lanka,Bentota
3/18/2010,53,30.3,23.7,26.5,37.1,28.3,31.8,2010-03-18T00:45,2010-03-18T12:51,21.22,2.2,2.2,0,6,7.6,24.8,360,4.38,6.5,80,10,Sri Lanka,Bentota
3/19/2010,51,30.7,23.3,27.4,38.1,27.8,32.6,2010-03-19T00:44,2010-03-19T12:50,23.28,0.5,0.5,0,2,10.9,25.9,201,4.88,6.5,80,10,Sri Lanka,Bentota
3/20/2010,1,31.6,23.9,28.1,39.1,28.6,33.6,2010-03-20T00:44,2010-03-20T12:50,24.65,0,0,0,0,11.9,26.6,230,5.22,6.5,80,10,Sri Lanka,Bentota
3/21/2010,51,30.6,25.7,27.9,37.4,29.9,33.2,2010-03-21T00:43,2010-03-21T12:50,22.98,0.3,0.3,0,3,11.3,28.8,207,4.79,6.5,80,10,Sri Lanka,Bentota
3/22/2010,51,30.2,25.4,27.8,36.3,30.2,33.1,2010-03-22T00:43,2010-03-22T12:50,22.79,0.6,0.6,0,4,12,29.2,212,4.65,6.5,80,10,Sri Lanka,Bentota
3/23/2010,53,30.4,25.4,27.3,37.9,30.4,33,2010-03-23T00:42,2010-03-23T12:50,21.72,3.4,3.4,0,13,11.6,31,208,4.39,6.5,80,10,Sri Lanka,Bentota
3/24/2010,53,29.3,24.9,27.1,35.3,30.4,32.6,2010-03-24T00:42,2010-03-24T12:50,18.62,1.6,1.6,0,6,15.3,35.6,214,3.71,6.5,80,10,Sri Lanka,Bentota
3/25/2010,51,31.3,24.6,28.2,38.3,29.8,33.9,2010-03-25T00:41,2010-03-25T12:50,23,0.4,0.4,0,3,11.8,27.7,209,4.89,6.5,80,10,Sri Lanka,Bentota
3/26/2010,63,30.3,25.3,27.4,36.6,30.5,33,2010-03-26T00:41,2010-03-26T12:50,19.71,12,12,0,13,13.6,29.2,196,4.04,6.5,80,10,Sri Lanka,Bentota
3/27/2010,55,30.2,25.2,27.5,37.5,30.9,33.3,2010-03-27T00:40,2010-03-27T12:49,16.7,3.7,3.7,0,12,11.4,27.4,158,3.51,6.5,80,10,Sri Lanka,Bentota
3/28/2010,53,30.5,25.9,27.7,37.7,31.6,33.5,2010-03-28T00:40,2010-03-28T12:49,15.95,5,5,0,12,7.9,22.3,163,3.47,6.5,80,10,Sri Lanka,Bentota
3/29/2010,51,30.3,25.2,28.2,37.9,30.7,33.8,2010-03-29T00:40,2010-03-29T12:49,20.38,0.3,0.3,0,2,9,23,206,4.25,6.5,80,10,Sri Lanka,Bentota
3/30/2010,63,31,24.8,27.5,38,29.9,33.1,2010-03-30T00:39,2010-03-30T12:49,22.1,9.5,9.5,0,8,14.4,33.8,189,4.59,6.5,80,10,Sri Lanka,Bentota
3/31/2010,61,30.1,24.7,27.3,37.2,30.2,32.9,2010-03-31T00:39,2010-03-31T12:49,18.35,9.1,9.1,0,15,12.2,33.1,230,3.75,6.5,80,10,Sri Lanka,Bentota
4/1/2010,61,30.2,25.2,27.6,36.8,31.1,33.4,2010-04-01T00:38,2010-04-01T12:49,20.47,5.5,5.5,0,13,13.6,30.2,231,4.14,6.5,80,10,Sri Lanka,Bentota
4/2/2010,51,30.6,25.9,28.3,38.3,32,34.5,2010-04-02T00:38,2010-04-02T12:49,22.19,1.2,1.2,0,8,10.2,25.2,231,4.58,6.5,80,10,Sri Lanka,Bentota
4/3/2010,53,30.6,24.9,27.8,38,30.4,33.7,2010-04-03T00:37,2010-04-03T12:49,21.8,1.5,1.5,0,7,12.9,28.4,195,4.39,6.5,80,10,Sri Lanka,Bentota
4/4/2010,63,29.1,24.6,26.6,35.3,30.1,32.1,2010-04-04T00:37,2010-04-04T12:49,19.85,14.2,14.2,0,14,11.3,28.4,186,3.92,6.5,80,10,Sri Lanka,Bentota
4/5/2010,63,30,24.5,27,38,30.1,32.8,2010-04-05T00:36,2010-04-05T12:48,20.7,10,10,0,9,10.5,27.7,175,4.22,6.5,80,10,Sri Lanka,Bentota
4/6/2010,65,30.4,24.4,27.1,38.3,29.7,33.1,2010-04-06T00:36,2010-04-06T12:48,21.29,29.5,29.5,0,10,9.4,23.4,131,4.32,6.5,80,10,Sri Lanka,Bentota
4/7/2010,63,30.5,25.1,27,37.8,30,32.8,2010-04-07T00:35,2010-04-07T12:48,20,14.1,14.1,0,11,9.4,23.8,153,4.11,6.5,80,10,Sri Lanka,Bentota
4/8/2010,51,30.6,25.1,27.8,37.1,30.4,33.7,2010-04-08T00:35,2010-04-08T12:48,16.48,0.6,0.6,0,4,8,28.1,195,3.45,6.5,80,10,Sri Lanka,Bentota
4/9/2010,63,30.9,25.5,27.3,39.3,31.3,33.3,2010-04-09T00:34,2010-04-09T12:48,19.51,15.3,15.3,0,7,7.4,23.8,93,4.07,6.5,80,10,Sri Lanka,Bentota
4/10/2010,63,30,25.1,27.2,37.1,30.7,32.9,2010-04-10T00:34,2010-04-10T12:48,16.67,10.5,10.5,0,8,10.6,22.3,158,3.46,6.5,80,10,Sri Lanka,Bentota
4/11/2010,63,30.5,25.4,27.6,38.2,31,33.4,2010-04-11T00:33,2010-04-11T12:48,18.96,7.8,7.8,0,5,11.5,27,171,3.91,6.5,80,10,Sri Lanka,Bentota
4/12/2010,55,30.2,25.4,27.6,38.2,31.1,33.7,2010-04-12T00:33,2010-04-12T12:48,18.24,2.9,2.9,0,7,10,24.8,208,3.76,6.5,80,10,Sri Lanka,Bentota
4/13/2010,55,30,25.5,27.6,37.6,31.3,33.9,2010-04-13T00:33,2010-04-13T12:48,19.1,4.2,4.2,0,9,13,29.5,217,3.81,6.5,80,10,Sri Lanka,Bentota
4/14/2010,63,27,25.3,26.1,32.5,30.9,31.6,2010-04-14T00:32,2010-04-14T12:48,4.98,16.2,16.2,0,17,11.5,27,155,1.17,6.5,80,10,Sri Lanka,Bentota
4/15/2010,53,31,25.4,28,38.7,30.8,34,2010-04-15T00:32,2010-04-15T12:47,20.07,2,2,0,7,10,23,176,4.18,6.5,80,10,Sri Lanka,Bentota
4/16/2010,61,30.4,25.3,27.5,37.3,31,33.5,2010-04-16T00:31,2010-04-16T12:47,19.55,3,3,0,5,10.2,25.2,211,3.98,6.5,80,10,Sri Lanka,Bentota
4/17/2010,61,30.5,25,27.2,38.8,30.8,33.6,2010-04-17T00:31,2010-04-17T12:47,19.39,8.1,8.1,0,9,11,26.6,199,3.95,6.5,80,10,Sri Lanka,Bentota
4/18/2010,63,30.5,24.9,27.4,37.8,30.6,33.3,2010-04-18T00:31,2010-04-18T12:47,19.46,11.1,11.1,0,15,10.5,24.5,189,3.97,6.5,80,10,Sri Lanka,Bentota
4/19/2010,63,29.4,25.3,27.1,36.4,31.4,33.1,2010-04-19T00:30,2010-04-19T12:47,18.23,5.4,5.4,0,9,12.1,27,229,3.62,6.5,80,10,Sri Lanka,Bentota
4/20/2010,53,30.4,25.7,27.7,39,31.6,34.1,2010-04-20T00:30,2010-04-20T12:47,21.4,2.9,2.9,0,10,13.1,27.4,213,4.3,6.5,80,10,Sri Lanka,Bentota
4/21/2010,61,29.6,25.2,27,36.9,30.8,32.8,2010-04-21T00:29,2010-04-21T12:47,17.12,6.7,6.7,0,13,14.2,28.8,203,3.34,6.5,80,10,Sri Lanka,Bentota
4/22/2010,61,29.6,25.4,27.2,35.9,30.8,33.1,2010-04-22T00:29,2010-04-22T12:47,16.57,7.7,7.7,0,16,10.3,26.6,198,3.36,6.5,80,10,Sri Lanka,Bentota
4/23/2010,63,29.2,25.4,26.9,35.6,31.5,32.7,2010-04-23T00:29,2010-04-23T12:47,13.66,14.4,14.4,0,12,14.3,31,194,2.76,6.5,80,10,Sri Lanka,Bentota
4/24/2010,63,28.2,24.8,26.4,33.3,30.3,32.2,2010-04-24T00:28,2010-04-24T12:47,9.6,21.5,21.5,0,15,13.9,28.8,220,1.98,6.5,80,10,Sri Lanka,Bentota
4/25/2010,63,29.7,24.7,27,36,30.2,32.9,2010-04-25T00:28,2010-04-25T12:47,17.81,8.5,8.5,0,14,11.3,26.3,207,3.62,6.5,80,10,Sri Lanka,Bentota
4/26/2010,63,30.2,25.6,27.5,37.2,31.2,33.3,2010-04-26T00:28,2010-04-26T12:47,19.48,8.8,8.8,0,9,10.8,24.5,191,4.01,6.5,80,10,Sri Lanka,Bentota
4/27/2010,63,30.3,25.2,27.4,37.5,30.9,33.7,2010-04-27T00:27,2010-04-27T12:47,20.29,6.2,6.2,0,7,11.3,24.5,289,4.11,6.5,80,10,Sri Lanka,Bentota
4/28/2010,61,30.4,25,27.8,38.8,30.8,34.2,2010-04-28T00:27,2010-04-28T12:47,20.15,5.8,5.8,0,7,7.4,21.6,179,4.09,6.5,80,10,Sri Lanka,Bentota
4/29/2010,61,31,25.6,27.8,38.6,31.1,33.7,2010-04-29T00:27,2010-04-29T12:47,21.63,6.9,6.9,0,7,11.2,25.9,164,4.43,6.5,80,10,Sri Lanka,Bentota
4/30/2010,61,30.8,25.1,27.5,38.4,30.7,33.4,2010-04-30T00:26,2010-04-30T12:47,21.28,8,8,0,11,9.4,22,164,4.35,6.5,80,10,Sri Lanka,Bentota
5/1/2010,61,30.5,24.9,27.7,36.9,30.8,33.9,2010-05-01T00:26,2010-05-01T12:47,20.93,6.8,6.8,0,10,10.3,24.5,295,4.26,6.5,80,10,Sri Lanka,Bentota
5/2/2010,61,30.9,26.1,27.9,38,31.5,34,2010-05-02T00:26,2010-05-02T12:47,20.59,6.1,6.1,0,10,9.2,23,71,4.24,6.5,80,10,Sri Lanka,Bentota
5/3/2010,63,30.2,25.6,27.4,37.5,31.8,33.4,2010-05-03T00:26,2010-05-03T12:47,17.4,7.9,7.9,0,9,11.9,24.8,201,3.45,6.5,80,10,Sri Lanka,Bentota
5/4/2010,53,29.2,25.7,27.4,35.8,31.7,33.7,2010-05-04T00:25,2010-05-04T12:47,19.11,2.4,2.4,0,11,13.4,29.2,225,3.75,6.5,80,10,Sri Lanka,Bentota
5/5/2010,53,28.8,25.6,27.5,35.1,31.7,33.3,2010-05-05T00:25,2010-05-05T12:47,17.33,1.7,1.7,0,7,13.8,27.7,224,3.44,6.5,80,10,Sri Lanka,Bentota
5/6/2010,63,30.6,26.2,27.7,39.1,31.8,33.8,2010-05-06T00:25,2010-05-06T12:47,17.6,7.7,7.7,0,8,11.3,25.9,205,3.56,6.5,80,10,Sri Lanka,Bentota
5/7/2010,63,30.1,25.6,27.2,37.1,31.5,33.3,2010-05-07T00:25,2010-05-07T12:47,18.8,13,13,0,13,12.4,29.2,204,3.7,6.5,80,10,Sri Lanka,Bentota
5/8/2010,63,29.1,25.3,26.8,36.2,30.9,32.7,2010-05-08T00:25,2010-05-08T12:47,15.98,20.8,20.8,0,17,11,27,216,3.23,6.5,80,10,Sri Lanka,Bentota
5/9/2010,63,28.8,25.4,26.3,34.4,30.8,31.8,2010-05-09T00:24,2010-05-09T12:48,9.42,17.1,17.1,0,16,14.8,28.8,187,1.96,6.5,80,10,Sri Lanka,Bentota
5/10/2010,55,29.7,25.5,27.9,35.7,31.4,33.6,2010-05-10T00:24,2010-05-10T12:48,15.47,3.1,3.1,0,6,14.3,28.4,209,3.25,6.5,80,10,Sri Lanka,Bentota
5/11/2010,55,30.2,26.1,28,36.3,32.2,34,2010-05-11T00:24,2010-05-11T12:48,16.61,4,4,0,11,14.1,29.5,233,3.51,6.5,80,10,Sri Lanka,Bentota
5/12/2010,61,29.1,26.1,27.4,35.4,32.6,33.7,2010-05-12T00:24,2010-05-12T12:48,14.3,8.6,8.6,0,21,11.3,28.8,234,2.9,6.5,80,10,Sri Lanka,Bentota
5/13/2010,55,29.3,25.9,27.5,35.8,32,33.8,2010-05-13T00:24,2010-05-13T12:48,18.13,8.1,8.1,0,18,13.7,32.8,250,3.54,6.5,80,10,Sri Lanka,Bentota
5/14/2010,61,28.2,25.8,26.9,33.7,31.1,32.6,2010-05-14T00:24,2010-05-14T12:48,13.18,11.9,11.9,0,17,14,29.9,232,2.63,6.5,80,10,Sri Lanka,Bentota
